"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trial_id","trialtype","structure","ans","node","node2","node3","pgroup","include"
"1523","5ggb94qt8r",1,"50%","80%","50%","10%","job",1,0,0,1,"The presented did not present Feature B","2_d2","d2","disjunctive",2,"A","A","A=0","2",FALSE
"1524","5ggb94qt8r",1,"80%","50%","10%","70%","cook",0,1,1,1,"The dessert was on the menu","3_d5","d5","disjunctive",1,"A","A","A=1","3",FALSE
"1525","5k88yf1udx",1,"50%","80%","50%","10%","job",1,0,0,0,"The presented did not present Feature B","2_c2","c2","conjunctive",2,"A","A","A=0","2",FALSE
"1526","5k88yf1udx",1,"50%","80%","50%","10%","group",1,1,0,0,"The second student had not had a good morning","2_c4","c4","conjunctive",4,"Au","Au=0","Au=0","2",TRUE
"1527","5k88yf1udx",1,"80%","50%","10%","50%","job",1,1,1,0,"The files underlying Feature B were fine","1_c5","c5","conjunctive",3,"Au","Au=1","Au=1","1",TRUE
"1528","5k88yf1udx",1,"80%","50%","10%","50%","cook",0,1,0,1,"The person did not want to eat the dessert","1_d4","d4","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"1529","5k88yf1udx",1,"80%","50%","10%","70%","group",0,1,1,1,"The second student had had a good morning","3_d5","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE
"1530","5k88yf1udx",1,"80%","50%","10%","50%","job",1,0,1,1,"The presented presented Feature B","1_d3","d3","disjunctive",1,"A","A","A=1","1",TRUE
"1531","5k88yf1udx",1,"50%","80%","50%","10%","job",0,0,0,0,"The presenter did not present Feature A","2_c1","c1","conjunctive",6,"B","B","B=0","2",TRUE
"1532","5k88yf1udx",1,"80%","50%","10%","70%","cook",1,1,0,1,"The person did not want to eat the dessert","3_d6","d6","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"1533","5kl47l8yg2",1,"80%","50%","10%","50%","group",0,1,0,1,"The first student did not attend","1_d4","d4","disjunctive",6,"B","B","B=0","1",FALSE
"1534","5kl47l8yg2",1,"80%","50%","10%","70%","job",1,0,0,0,"The presented did not present Feature B","3_c2","c2","conjunctive",2,"A","A","A=0","3",FALSE
"1535","5kl47l8yg2",1,"80%","50%","10%","50%","group",1,1,1,1,"The first student had had a good morning","1_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"1536","5kl47l8yg2",1,"50%","80%","50%","10%","cook",1,1,0,1,"The person did not want to eat the main dish","2_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"1537","5kl47l8yg2",1,"80%","50%","10%","50%","group",1,1,0,0,"The first student attended","1_c4","c4","conjunctive",5,"B","B","B=1","1",TRUE
"1538","5kl47l8yg2",1,"80%","50%","10%","50%","cook",0,0,0,1,"The person did not want to eat the main dish","1_d1","d1","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"1539","5ohydra7a5",1,"50%","80%","50%","10%","job",1,0,0,1,"The files underlying Feature A were fine","2_d2","d2","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"1540","5ohydra7a5",1,"50%","80%","50%","10%","job",1,0,0,0,"The files underlying Feature B were fine","2_c2","c2","conjunctive",3,"Au","Au=1","Au=1","2",TRUE
"1541","5ohydra7a5",1,"80%","50%","10%","50%","group",0,1,1,1,"The second student had had a good morning","1_d5","d5","disjunctive",3,"Au","Au=1","Au=1","1",TRUE
"1542","5ohydra7a5",1,"80%","50%","10%","70%","cook",1,1,0,1,"The dessert was on the menu","3_d6","d6","disjunctive",1,"A","A","A=1","3",TRUE
"1543","5ohydra7a5",1,"50%","80%","50%","10%","cook",0,1,0,0,"The person wanted to eat the main dish","2_c3","c3","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"1544","5ohydra7a5",1,"80%","50%","10%","50%","job",0,1,0,1,"The files underlying Feature B were fine","1_d4","d4","disjunctive",3,"Au","Au=1","Au=1","1",TRUE
"1545","5ohydra7a5",1,"80%","50%","10%","70%","group",1,1,1,1,"The first student had not had a good morning","3_d7","d7","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"1546","5ws699jqq5",1,"80%","50%","10%","50%","group",1,1,0,0,"The first student had had a good morning","1_c4","c4","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"1547","5ws699jqq5",1,"80%","50%","10%","70%","job",1,0,1,1,"The presenter presented Feature A","3_d3","d3","disjunctive",5,"B","B","B=1","3",FALSE
"1548","5ws699jqq5",1,"50%","80%","50%","10%","cook",1,1,1,0,"The person wanted to eat the dessert","2_c5","c5","conjunctive",3,"Au","Au=1","Au=1","2",TRUE
"1549","5ws699jqq5",1,"50%","80%","50%","10%","cook",0,1,0,1,"The person wanted to eat the dessert","2_d4","d4","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"1550","5ws699jqq5",1,"80%","50%","10%","70%","group",1,1,1,1,"The first student had not had a good morning","3_d7","d7","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"1551","5ws699jqq5",1,"80%","50%","10%","70%","group",0,0,0,0,"The second student had had a good morning","3_c1","c1","conjunctive",3,"Au","Au=1","Au=1","3",TRUE
"1552","5zf64glw65",1,"50%","80%","50%","10%","group",0,0,0,1,"The first student did not attend","2_d1","d1","disjunctive",6,"B","B","B=0","2",TRUE
"1553","5zf64glw65",1,"50%","80%","50%","10%","group",0,1,0,0,"The second student had not had a good morning","2_c3","c3","conjunctive",4,"Au","Au=0","Au=0","2",TRUE
"1554","5zf64glw65",1,"50%","80%","50%","10%","group",1,1,1,0,"The first student attended","2_c5","c5","conjunctive",5,"B","B","B=1","2",TRUE
"1555","5zf64glw65",1,"50%","80%","50%","10%","job",0,1,0,1,"The presented presented Feature B","2_d4","d4","disjunctive",1,"A","A","A=1","2",FALSE
"1556","5zf64glw65",1,"80%","50%","10%","50%","job",1,0,0,1,"The files underlying Feature A were corrupted","1_d2","d2","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"1557","5zf64glw65",1,"50%","80%","50%","10%","cook",0,0,0,0,"The person did not want to eat the main dish","2_c1","c1","conjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"1558","5zf64glw65",1,"50%","80%","50%","10%","cook",1,1,0,1,"The person did not want to eat the dessert","2_d6","d6","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"1559","66qd64cqw7",1,"80%","50%","10%","50%","group",0,0,0,0,"The first student attended","1_c1","c1","conjunctive",5,"B","B","B=1","1",FALSE
"1560","66qd64cqw7",1,"80%","50%","10%","50%","group",1,0,0,1,"The first student did not attend","1_d2","d2","disjunctive",6,"B","B","B=0","1",TRUE
"1561","66qd64cqw7",1,"50%","80%","50%","10%","job",0,1,1,1,"The presenter did not present Feature A","2_d5","d5","disjunctive",6,"B","B","B=0","2",FALSE
"1562","66qd64cqw7",1,"50%","80%","50%","10%","job",1,1,1,1,"The presenter presented Feature A","2_d7","d7","disjunctive",5,"B","B","B=1","2",TRUE
"1563","66qd64cqw7",1,"80%","50%","10%","50%","cook",0,0,0,1,"The main dish was not on the menu","1_d1","d1","disjunctive",6,"B","B","B=0","1",TRUE
"1564","6829pjerkl",1,"80%","50%","10%","50%","job",0,1,1,1,"The presented presented Feature B","1_d5","d5","disjunctive",1,"A","A","A=1","1",FALSE
"1565","6829pjerkl",1,"50%","80%","50%","10%","job",1,1,0,1,"The files underlying Feature A were corrupted","2_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"1566","6829pjerkl",1,"80%","50%","10%","50%","cook",1,0,0,1,"The person wanted to eat the main dish","1_d2","d2","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"1567","6829pjerkl",1,"80%","50%","10%","50%","job",0,1,0,0,"The files underlying Feature A were corrupted","1_c3","c3","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"1568","6jk40mdj69",1,"80%","50%","10%","70%","group",1,1,0,0,"The first student had not had a good morning","3_c4","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"1569","6jk40mdj69",1,"80%","50%","10%","50%","job",1,0,0,0,"The presented did not present Feature B","1_c2","c2","conjunctive",2,"A","A","A=0","1",FALSE
"1570","6jk40mdj69",1,"50%","80%","50%","10%","group",0,0,0,0,"The first student did not attend","2_c1","c1","conjunctive",6,"B","B","B=0","2",TRUE
"1571","6jk40mdj69",1,"50%","80%","50%","10%","cook",0,1,0,1,"The main dish was not on the menu","2_d4","d4","disjunctive",6,"B","B","B=0","2",FALSE
"1572","6jk40mdj69",1,"50%","80%","50%","10%","job",1,1,1,1,"The presenter presented Feature A","2_d7","d7","disjunctive",5,"B","B","B=1","2",TRUE
"1573","6jk40mdj69",1,"80%","50%","10%","70%","group",0,1,0,0,"The first student did not attend","3_c3","c3","conjunctive",6,"B","B","B=0","3",FALSE
"1574","6pygs8wm7h",1,"80%","50%","10%","70%","job",0,0,0,1,"The presented did not present Feature B","3_d1","d1","disjunctive",2,"A","A","A=0","3",TRUE
"1575","6pygs8wm7h",1,"80%","50%","10%","50%","cook",0,1,0,1,"The main dish was not on the menu","1_d4","d4","disjunctive",6,"B","B","B=0","1",FALSE
"1576","6vr9s8xc8z",1,"80%","50%","10%","70%","group",1,1,1,0,"The first student attended","3_c5","c5","conjunctive",5,"B","B","B=1","3",TRUE
"1577","6vr9s8xc8z",1,"80%","50%","10%","50%","cook",0,1,1,1,"The main dish was not on the menu","1_d5","d5","disjunctive",6,"B","B","B=0","1",FALSE
"1578","6vr9s8xc8z",1,"50%","80%","50%","10%","job",0,1,0,0,"The presented presented Feature B","2_c3","c3","conjunctive",1,"A","A","A=1","2",FALSE
"1579","6vr9s8xc8z",1,"80%","50%","10%","50%","job",1,1,0,1,"The presenter did not present Feature A","1_d6","d6","disjunctive",6,"B","B","B=0","1",FALSE
"1580","6vr9s8xc8z",1,"80%","50%","10%","50%","job",1,0,1,1,"The presenter did not present Feature A","1_d3","d3","disjunctive",6,"B","B","B=0","1",TRUE
"1581","70qtp4wpgj",1,"80%","50%","10%","50%","job",1,0,1,1,"The presenter presented Feature A","1_d3","d3","disjunctive",5,"B","B","B=1","1",FALSE
"1582","70qtp4wpgj",1,"80%","50%","10%","70%","job",1,1,1,0,"The files underlying Feature A were corrupted","3_c5","c5","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"1583","70qtp4wpgj",1,"50%","80%","50%","10%","cook",1,1,0,0,"The main dish was on the menu","2_c4","c4","conjunctive",5,"B","B","B=1","2",TRUE
"1584","70qtp4wpgj",1,"80%","50%","10%","70%","group",1,0,0,0,"The second student did not attend","3_c2","c2","conjunctive",2,"A","A","A=0","3",FALSE
"1585","70qtp4wpgj",1,"80%","50%","10%","50%","job",1,1,0,1,"The presented presented Feature B","1_d6","d6","disjunctive",1,"A","A","A=1","1",TRUE
"1586","74lufo26m0",1,"80%","50%","10%","50%","group",0,1,1,1,"The second student had had a good morning","1_d5","d5","disjunctive",3,"Au","Au=1","Au=1","1",TRUE
"1587","74lufo26m0",1,"80%","50%","10%","50%","group",1,0,0,0,"The second student did not attend","1_c2","c2","conjunctive",2,"A","A","A=0","1",FALSE
"1588","74lufo26m0",1,"80%","50%","10%","50%","job",1,1,0,1,"The files underlying Feature A were corrupted","1_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"1589","74lufo26m0",1,"80%","50%","10%","50%","job",1,1,0,0,"The files underlying Feature A were corrupted","1_c4","c4","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"1590","74lufo26m0",1,"80%","50%","10%","70%","cook",0,1,0,0,"The main dish was not on the menu","3_c3","c3","conjunctive",6,"B","B","B=0","3",FALSE
"1591","74lufo26m0",1,"80%","50%","10%","70%","job",0,1,0,1,"The files underlying Feature B were corrupted","3_d4","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE
"1592","74lufo26m0",1,"80%","50%","10%","70%","job",0,0,0,1,"The presenter did not present Feature A","3_d1","d1","disjunctive",6,"B","B","B=0","3",TRUE
"1593","7lub9u2gh6",1,"80%","50%","10%","50%","job",1,0,1,1,"The files underlying Feature A were fine","1_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"1594","7lub9u2gh6",1,"50%","80%","50%","10%","group",1,1,1,1,"The first student had had a good morning","2_d7","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"1595","7lub9u2gh6",1,"50%","80%","50%","10%","cook",0,1,1,1,"The person wanted to eat the dessert","2_d5","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"1596","7lub9u2gh6",1,"50%","80%","50%","10%","group",0,1,0,1,"The second student had not had a good morning","2_d4","d4","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"1597","7lub9u2gh6",1,"80%","50%","10%","50%","cook",0,0,0,0,"The main dish was not on the menu","1_c1","c1","conjunctive",6,"B","B","B=0","1",TRUE
"1598","7lub9u2gh6",1,"80%","50%","10%","70%","cook",1,0,0,1,"The person did not want to eat the main dish","3_d2","d2","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"1599","7lub9u2gh6",1,"50%","80%","50%","10%","group",1,1,0,0,"The second student had not had a good morning","2_c4","c4","conjunctive",4,"Au","Au=0","Au=0","2",TRUE
"1600","7lub9u2gh6",1,"80%","50%","10%","50%","job",0,0,0,1,"The files underlying Feature A were fine","1_d1","d1","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE
"1601","7tc8hb104z",1,"80%","50%","10%","50%","cook",0,1,0,1,"The person did not want to eat the dessert","1_d4","d4","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"1602","7tc8hb104z",1,"80%","50%","10%","50%","group",0,0,0,0,"The first student did not attend","1_c1","c1","conjunctive",6,"B","B","B=0","1",TRUE
"1603","7tc8hb104z",1,"50%","80%","50%","10%","job",0,1,0,0,"The files underlying Feature B were corrupted","2_c3","c3","conjunctive",4,"Au","Au=0","Au=0","2",TRUE
"1604","7tc8hb104z",1,"80%","50%","10%","70%","group",1,1,0,0,"The first student had not had a good morning","3_c4","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"1605","7tc8hb104z",1,"80%","50%","10%","70%","cook",1,0,1,1,"The person wanted to eat the main dish","3_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"1606","7tc8hb104z",1,"50%","80%","50%","10%","job",1,1,0,1,"The files underlying Feature B were corrupted","2_d6","d6","disjunctive",4,"Au","Au=0","Au=0","2",TRUE
"1607","7tc8hb104z",1,"50%","80%","50%","10%","cook",0,1,1,1,"The person wanted to eat the dessert","2_d5","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"1608","7y5qurcjrk",1,"80%","50%","10%","70%","group",1,0,1,1,"The first student had had a good morning","3_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE
"1609","7y5qurcjrk",1,"80%","50%","10%","70%","cook",0,1,1,1,"The person wanted to eat the dessert","3_d5","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE
"1610","7y5qurcjrk",1,"50%","80%","50%","10%","job",0,0,0,1,"The presenter did not present Feature A","2_d1","d1","disjunctive",6,"B","B","B=0","2",TRUE
"1611","7y5qurcjrk",1,"50%","80%","50%","10%","job",0,1,0,1,"The presenter did not present Feature A","2_d4","d4","disjunctive",6,"B","B","B=0","2",FALSE
"1612","81xmw2n5h4",1,"50%","80%","50%","10%","job",0,1,0,0,"The presenter did not present Feature A","2_c3","c3","conjunctive",6,"B","B","B=0","2",FALSE
"1613","81xmw2n5h4",1,"80%","50%","10%","70%","cook",1,1,1,1,"The person did not want to eat the main dish","3_d7","d7","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE
"1614","81xmw2n5h4",1,"50%","80%","50%","10%","job",1,0,0,0,"The presented presented Feature B","2_c2","c2","conjunctive",1,"A","A","A=1","2",TRUE
"1615","81xmw2n5h4",1,"80%","50%","10%","50%","group",1,1,0,0,"The first student had not had a good morning","1_c4","c4","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"1616","81xmw2n5h4",1,"50%","80%","50%","10%","job",1,0,0,1,"The presented did not present Feature B","2_d2","d2","disjunctive",2,"A","A","A=0","2",FALSE
"1617","81xmw2n5h4",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish was not on the menu","1_d6","d6","disjunctive",6,"B","B","B=0","1",FALSE
"1618","81xmw2n5h4",1,"80%","50%","10%","50%","cook",1,1,1,0,"The person wanted to eat the dessert","1_c5","c5","conjunctive",3,"Au","Au=1","Au=1","1",TRUE
"1619","81xmw2n5h4",1,"50%","80%","50%","10%","cook",0,1,0,1,"The person wanted to eat the dessert","2_d4","d4","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"1620","83v56c0n3g",1,"80%","50%","10%","70%","job",0,0,0,0,"The presented did not present Feature B","3_c1","c1","conjunctive",2,"A","A","A=0","3",TRUE
"1621","83v56c0n3g",1,"80%","50%","10%","50%","cook",0,0,0,1,"The main dish was not on the menu","1_d1","d1","disjunctive",6,"B","B","B=0","1",TRUE
"1622","83v56c0n3g",1,"50%","80%","50%","10%","cook",0,1,0,1,"The person did not want to eat the main dish","2_d4","d4","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE
"1623","83v56c0n3g",1,"80%","50%","10%","50%","group",1,0,0,0,"The second student did not attend","1_c2","c2","conjunctive",2,"A","A","A=0","1",FALSE
"1624","83v56c0n3g",1,"80%","50%","10%","70%","job",1,0,1,1,"The presented did not present Feature B","3_d3","d3","disjunctive",2,"A","A","A=0","3",FALSE
"1625","87ost6w5q6",1,"80%","50%","10%","50%","cook",0,1,0,0,"The dessert was on the menu","1_c3","c3","conjunctive",1,"A","A","A=1","1",FALSE
"1626","87ost6w5q6",1,"50%","80%","50%","10%","group",1,1,0,1,"The first student attended","2_d6","d6","disjunctive",5,"B","B","B=1","2",TRUE
"1627","87ost6w5q6",1,"80%","50%","10%","50%","group",1,1,0,0,"The first student attended","1_c4","c4","conjunctive",5,"B","B","B=1","1",TRUE
"1628","87ost6w5q6",1,"80%","50%","10%","70%","group",1,0,1,1,"The first student attended","3_d3","d3","disjunctive",5,"B","B","B=1","3",FALSE
"1629","87ost6w5q6",1,"50%","80%","50%","10%","job",1,1,1,0,"The presenter presented Feature A","2_c5","c5","conjunctive",5,"B","B","B=1","2",TRUE
"1630","87ost6w5q6",1,"80%","50%","10%","50%","job",1,0,0,0,"The presenter presented Feature A","1_c2","c2","conjunctive",5,"B","B","B=1","1",FALSE
"1631","87ost6w5q6",1,"50%","80%","50%","10%","cook",0,0,0,1,"The main dish was not on the menu","2_d1","d1","disjunctive",6,"B","B","B=0","2",TRUE
"1632","8cvwrnsugt",1,"80%","50%","10%","50%","cook",0,0,0,1,"The main dish was not on the menu","1_d1","d1","disjunctive",6,"B","B","B=0","1",TRUE
"1633","8cvwrnsugt",1,"50%","80%","50%","10%","job",0,1,1,1,"The files underlying Feature B were fine","2_d5","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE
"1634","8cvwrnsugt",1,"80%","50%","10%","50%","job",0,0,0,0,"The presenter did not present Feature A","1_c1","c1","conjunctive",6,"B","B","B=0","1",TRUE
"1635","8cvwrnsugt",1,"50%","80%","50%","10%","job",0,1,0,0,"The presenter did not present Feature A","2_c3","c3","conjunctive",6,"B","B","B=0","2",FALSE
"1636","8cvwrnsugt",1,"50%","80%","50%","10%","job",1,0,1,1,"The files underlying Feature A were fine","2_d3","d3","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE
"1637","8cvwrnsugt",1,"80%","50%","10%","50%","cook",1,1,1,1,"The main dish was on the menu","1_d7","d7","disjunctive",5,"B","B","B=1","1",TRUE
"1638","8cvwrnsugt",1,"80%","50%","10%","50%","cook",1,0,0,0,"The main dish was on the menu","1_c2","c2","conjunctive",5,"B","B","B=1","1",FALSE
"1639","8hlbpcyvvu",1,"80%","50%","10%","50%","job",1,0,1,1,"The presenter presented Feature A","1_d3","d3","disjunctive",5,"B","B","B=1","1",FALSE
"1640","8hlbpcyvvu",1,"80%","50%","10%","50%","job",0,1,0,1,"The files underlying Feature B were corrupted","1_d4","d4","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"1641","8hlbpcyvvu",1,"80%","50%","10%","50%","job",1,1,0,1,"The files underlying Feature A were corrupted","1_d6","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE
"1642","8hlbpcyvvu",1,"80%","50%","10%","70%","group",0,1,0,0,"The first student did not attend","3_c3","c3","conjunctive",6,"B","B","B=0","3",FALSE
"1643","8hlbpcyvvu",1,"80%","50%","10%","50%","job",1,1,1,0,"The files underlying Feature B were fine","1_c5","c5","conjunctive",3,"Au","Au=1","Au=1","1",TRUE
"1644","8l4l4fgjxh",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish was on the menu","3_d2","d2","disjunctive",5,"B","B","B=1","3",FALSE
"1645","8l4l4fgjxh",1,"80%","50%","10%","70%","group",0,1,0,0,"The second student had not had a good morning","3_c3","c3","conjunctive",4,"Au","Au=0","Au=0","3",TRUE
"1646","8l4l4fgjxh",1,"80%","50%","10%","70%","job",0,1,0,1,"The presenter presented Feature A","3_d4","d4","disjunctive",5,"B","B","B=1","3",TRUE
"1647","8l4l4fgjxh",1,"50%","80%","50%","10%","cook",1,0,1,1,"The dessert was not on the menu","2_d3","d3","disjunctive",2,"A","A","A=0","2",FALSE
"1648","8l4l4fgjxh",1,"80%","50%","10%","70%","cook",0,0,0,1,"The main dish was on the menu","3_d1","d1","disjunctive",5,"B","B","B=1","3",FALSE
"1649","8l4l4fgjxh",1,"80%","50%","10%","70%","group",1,1,1,1,"The first student attended","3_d7","d7","disjunctive",5,"B","B","B=1","3",TRUE
"1650","8l4l4fgjxh",1,"80%","50%","10%","70%","job",0,1,1,1,"The presenter presented Feature A","3_d5","d5","disjunctive",5,"B","B","B=1","3",TRUE
"1651","99f4gmdkhv",1,"80%","50%","10%","50%","cook",0,1,0,1,"The person did not want to eat the dessert","1_d4","d4","disjunctive",4,"Au","Au=0","Au=0","1",TRUE
"1652","99f4gmdkhv",1,"80%","50%","10%","70%","cook",0,0,0,1,"The main dish was on the menu","3_d1","d1","disjunctive",5,"B","B","B=1","3",FALSE
"1653","99f4gmdkhv",1,"50%","80%","50%","10%","group",0,0,0,0,"The first student did not attend","2_c1","c1","conjunctive",6,"B","B","B=0","2",TRUE
