"","subject_id","trial_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","structure","ans","node","node2","node3","pgroup","include","sampled_variable","Observed"
"1332","f7rmc1pm6r","3_d1",1,"80%","50%","10%","70%","group",0,0,0,1,"The first student did not attend","d1","disjunctive",6,"B","B","B=0","3",TRUE,"Bu=1","TRUE"
"1333","f7rmc1pm6r","3_d3",0,"10%","70%","80%","50%","group",0,1,1,1,"The second student had had a good morning","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"Bu=1","FALSE"
"1334","f7rmc1pm6r","3_d4",0,"10%","70%","80%","50%","group",1,0,0,1,"The second student attended","d4","disjunctive",5,"B","B","B=1","3",FALSE,"Au=0","TRUE"
"1335","fg7dm1686j","1_c4",1,"80%","50%","10%","50%","cook",1,1,0,0,"The main dish was on the menu","c4","conjunctive",5,"B","B","B=1","1",TRUE,"Au=0","TRUE"
"1336","fg7dm1686j","1_c5",1,"80%","50%","10%","50%","cook",1,1,1,0,"The person wanted to eat the main dish","c5","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Au=0","FALSE"
"1337","fg7dm1686j","1_d1",1,"80%","50%","10%","50%","job",0,0,0,1,"The presenter presented Feature A","d1","disjunctive",5,"B","B","B=1","1",FALSE,"Au=1","TRUE"
"1338","fg7dm1686j","1_d3",1,"80%","50%","10%","50%","job",1,0,1,1,"The files underlying Feature A were fine","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Au=1","FALSE"
"1339","fg7dm1686j","1_d4",0,"10%","50%","80%","50%","cook",1,0,0,1,"The person wanted to eat the main dish","d4","disjunctive",3,"Au","Au=1","Au=1","1",TRUE,"Au=0","FALSE"
"1340","fg7dm1686j","2_c2",0,"50%","10%","50%","80%","cook",0,1,0,0,"The dessert was on the menu","c2","conjunctive",5,"B","B","B=1","2",TRUE,"A=0","TRUE"
"1341","fg7dm1686j","2_d4",1,"50%","80%","50%","10%","group",0,1,0,1,"The first student had had a good morning","d4","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=1","FALSE"
"1342","fg7dm1686j","2_d5",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert was on the menu","d5","disjunctive",1,"A","A","A=1","2",FALSE,"Au=1","TRUE"
"1343","fg7dm1686j","2_d6",0,"50%","10%","50%","80%","group",1,1,0,1,"The second student had had a good morning","d6","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Au=1","FALSE"
"1344","fg7dm1686j","3_c1",1,"80%","50%","10%","70%","group",0,0,0,0,"The second student had had a good morning","c1","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=0","FALSE"
"1345","fg7dm1686j","3_c3",0,"10%","70%","80%","50%","group",1,0,0,0,"The first student attended","c3","conjunctive",1,"A","A","A=1","3",TRUE,"B=0","TRUE"
"1346","fg7dm1686j","3_d7",0,"10%","70%","80%","50%","group",1,1,1,1,"The second student had had a good morning","d7","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"A=1","FALSE"
"1347","fgyq3v7vtb","1_c3",0,"10%","50%","80%","50%","group",1,0,0,0,"The second student did not attend","c3","conjunctive",6,"B","B","B=0","1",TRUE,"Au=0","TRUE"
"1348","fgyq3v7vtb","1_d2",0,"10%","50%","80%","50%","job",0,1,0,1,"The files underlying Feature A were corrupted","d2","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"Bu=1","FALSE"
"1349","fgyq3v7vtb","1_d3",1,"80%","50%","10%","50%","cook",1,0,1,1,"The person did not want to eat the dessert","d3","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"B=0","FALSE"
"1350","fgyq3v7vtb","1_d4",0,"10%","50%","80%","50%","cook",1,0,0,1,"The dessert was not on the menu","d4","disjunctive",6,"B","B","B=0","1",TRUE,"Bu=1","TRUE"
"1351","fgyq3v7vtb","1_d6",1,"80%","50%","10%","50%","group",1,1,0,1,"The first student had not had a good morning","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"B=1","FALSE"
"1352","fgyq3v7vtb","2_d5",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert was on the menu","d5","disjunctive",1,"A","A","A=1","2",FALSE,"A=1","TRUE"
"1353","fgyq3v7vtb","2_d7",0,"50%","10%","50%","80%","job",1,1,1,1,"The files underlying Feature B were fine","d7","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Au=1","FALSE"
"1354","fgyq3v7vtb","3_c1",1,"80%","50%","10%","70%","job",0,0,0,0,"The files underlying Feature A were corrupted","c1","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Au=0","FALSE"
"1355","fgyq3v7vtb","3_c2",0,"10%","70%","80%","50%","cook",0,1,0,0,"The person did not want to eat the main dish","c2","conjunctive",4,"Au","Au=0","Au=0","3",TRUE,"A=0","FALSE"
"1356","fgyq3v7vtb","3_c4",0,"10%","70%","80%","50%","job",1,1,0,0,"The files underlying Feature B were corrupted","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Au=0","FALSE"
"1357","fgyq3v7vtb","3_c5",0,"10%","70%","80%","50%","cook",1,1,1,0,"The main dish was on the menu","c5","conjunctive",1,"A","A","A=1","3",TRUE,"A=1","TRUE"
"1358","fgyq3v7vtb","3_d1",0,"10%","70%","80%","50%","group",0,0,0,1,"The second student had not had a good morning","d1","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"B=0","FALSE"
"1359","fhb4dtgvbk","1_c2",0,"10%","50%","80%","50%","job",0,1,0,0,"The files underlying Feature B were corrupted","c2","conjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Au=1","FALSE"
"1363","fhb4dtgvbk","1_d6",0,"10%","50%","80%","50%","group",1,1,0,1,"The first student had not had a good morning","d6","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"Au=0","FALSE"
"1364","fhb4dtgvbk","2_c1",1,"50%","80%","50%","10%","cook",0,0,0,0,"The main dish was not on the menu","c1","conjunctive",6,"B","B","B=0","2",TRUE,"Bu=1","TRUE"
"1365","fhb4dtgvbk","2_c5",1,"50%","80%","50%","10%","group",1,1,1,0,"The second student had had a good morning","c5","conjunctive",3,"Au","Au=1","Au=1","2",TRUE,"Au=1","FALSE"
"1366","fhb4dtgvbk","2_d7",0,"50%","10%","50%","80%","group",1,1,1,1,"The first student had had a good morning","d7","disjunctive",3,"Au","Au=1","Au=1","2",TRUE,"Bu=1","FALSE"
"1367","fhb4dtgvbk","3_c4",1,"80%","50%","10%","70%","group",1,1,0,0,"The first student had not had a good morning","c4","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=0","FALSE"
"1368","fhb4dtgvbk","3_d1",1,"80%","50%","10%","70%","cook",0,0,0,1,"The main dish was not on the menu","d1","disjunctive",6,"B","B","B=0","3",TRUE,"Bu=0","TRUE"
"1369","fhb4dtgvbk","3_d2",1,"80%","50%","10%","70%","job",1,0,0,1,"The files underlying Feature A were corrupted","d2","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Au=0","FALSE"
"1370","fhb4dtgvbk","3_d2",1,"80%","50%","10%","70%","job",1,0,0,1,"The files underlying Feature A were corrupted","d2","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Bu=0","FALSE"
"1373","fhb4dtgvbk","3_d3",1,"80%","50%","10%","70%","group",1,0,1,1,"The first student had had a good morning","d3","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"Bu=1","FALSE"
"1374","fhb4dtgvbk","3_d5",1,"80%","50%","10%","70%","group",0,1,1,1,"The second student had had a good morning","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=1","FALSE"
"1375","fhoyvtewad","1_c3",1,"80%","50%","10%","50%","job",0,1,0,0,"The files underlying Feature B were corrupted","c3","conjunctive",4,"Au","Au=0","Au=0","1",TRUE,"Bu=1","FALSE"
"1376","fhoyvtewad","1_d3",0,"10%","50%","80%","50%","cook",0,1,1,1,"The person wanted to eat the dessert","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Bu=1","FALSE"
"1377","fhoyvtewad","1_d6",1,"80%","50%","10%","50%","cook",1,1,0,1,"The person did not want to eat the main dish","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Bu=0","FALSE"
"1378","fhoyvtewad","2_c1",1,"50%","80%","50%","10%","group",0,0,0,0,"The first student had had a good morning","c1","conjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Au=1","FALSE"
"1379","fhoyvtewad","2_d1",1,"50%","80%","50%","10%","job",0,0,0,1,"The files underlying Feature A were corrupted","d1","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"B=0","FALSE"
"1380","fhoyvtewad","2_d3",1,"50%","80%","50%","10%","cook",1,0,1,1,"The person wanted to eat the main dish","d3","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"A=1","FALSE"
"1381","fhoyvtewad","3_c3",0,"10%","70%","80%","50%","group",1,0,0,0,"The second student had not had a good morning","c3","conjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Au=0","FALSE"
"1382","fhoyvtewad","3_c4",0,"10%","70%","80%","50%","cook",1,1,0,0,"The person wanted to eat the main dish","c4","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=1","FALSE"
"1383","fhoyvtewad","3_c5",0,"10%","70%","80%","50%","cook",1,1,1,0,"The person wanted to eat the main dish","c5","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=1","FALSE"
"1384","fhoyvtewad","3_d2",1,"80%","50%","10%","70%","cook",1,0,0,1,"The person wanted to eat the dessert","d2","disjunctive",3,"Au","Au=1","Au=1","3",TRUE,"Bu=0","FALSE"
"1385","fhoyvtewad","3_d4",1,"80%","50%","10%","70%","group",0,1,0,1,"The second student attended","d4","disjunctive",1,"A","A","A=1","3",FALSE,"Au=0","TRUE"
"1386","fhoyvtewad","3_d7",1,"80%","50%","10%","70%","cook",1,1,1,1,"The person wanted to eat the dessert","d7","disjunctive",3,"Au","Au=1","Au=1","3",TRUE,"B=1","FALSE"
"1387","fn69yhn9p9","1_c1",1,"80%","50%","10%","50%","cook",0,0,0,0,"The person wanted to eat the main dish","c1","conjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Bu=0","FALSE"
"1388","fn69yhn9p9","1_d3",1,"80%","50%","10%","50%","group",1,0,1,1,"The first student had had a good morning","d3","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Bu=1","FALSE"
"1389","fn69yhn9p9","1_d6",0,"10%","50%","80%","50%","cook",1,1,0,1,"The person did not want to eat the main dish","d6","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"B=1","FALSE"
"1390","fn69yhn9p9","1_d7",0,"10%","50%","80%","50%","job",1,1,1,1,"The files underlying Feature B were corrupted","d7","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"A=0","FALSE"
"1391","fn69yhn9p9","2_c3",0,"50%","10%","50%","80%","job",1,0,0,0,"The files underlying Feature A were corrupted","c3","conjunctive",4,"Au","Au=0","Au=0","2",TRUE,"Au=0","FALSE"
"1392","fn69yhn9p9","2_c4",0,"50%","10%","50%","80%","cook",1,1,0,0,"The person did not want to eat the dessert","c4","conjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"Au=0","FALSE"
"1393","fn69yhn9p9","2_d1",1,"50%","80%","50%","10%","cook",0,0,0,1,"The main dish was not on the menu","d1","disjunctive",6,"B","B","B=0","2",TRUE,"B=0","TRUE"
"1394","fn69yhn9p9","2_d2",0,"50%","10%","50%","80%","job",0,1,0,1,"The files underlying Feature B were corrupted","d2","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"Au=1","FALSE"
"1395","fn69yhn9p9","3_c3",1,"80%","50%","10%","70%","cook",0,1,0,0,"The main dish was not on the menu","c3","conjunctive",6,"B","B","B=0","3",FALSE,"Au=1","TRUE"
"1396","fn69yhn9p9","3_c5",0,"10%","70%","80%","50%","group",1,1,1,0,"The first student had had a good morning","c5","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"Bu=1","FALSE"
"1397","fn69yhn9p9","3_d4",0,"10%","70%","80%","50%","job",1,0,0,1,"The files underlying Feature A were corrupted","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"Au=0","FALSE"
"1398","fn69yhn9p9","3_d5",1,"80%","50%","10%","70%","job",0,1,1,1,"The files underlying Feature B were fine","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=1","FALSE"
"1399","fopgmw0zhn","1_c1",1,"80%","50%","10%","50%","cook",0,0,0,0,"The main dish was not on the menu","c1","conjunctive",6,"B","B","B=0","1",TRUE,"Au=0","TRUE"
"1400","fopgmw0zhn","1_c4",0,"10%","50%","80%","50%","job",1,1,0,0,"The files underlying Feature A were corrupted","c4","conjunctive",4,"Au","Au=0","Au=0","1",TRUE,"B=0","FALSE"
"1401","fopgmw0zhn","2_c5",1,"50%","80%","50%","10%","cook",1,1,1,0,"The person wanted to eat the dessert","c5","conjunctive",3,"Au","Au=1","Au=1","2",TRUE,"Au=0","FALSE"
"1402","fopgmw0zhn","2_d1",0,"50%","10%","50%","80%","group",0,0,0,1,"The first student did not attend","d1","disjunctive",2,"A","A","A=0","2",TRUE,"B=0","TRUE"
"1403","fopgmw0zhn","2_d2",0,"50%","10%","50%","80%","cook",0,1,0,1,"The person did not want to eat the dessert","d2","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"Bu=0","FALSE"
"1404","fopgmw0zhn","2_d3",0,"50%","10%","50%","80%","cook",0,1,1,1,"The person wanted to eat the dessert","d3","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"B=1","FALSE"
"1405","fopgmw0zhn","2_d7",1,"50%","80%","50%","10%","job",1,1,1,1,"The files underlying Feature B were fine","d7","disjunctive",3,"Au","Au=1","Au=1","2",TRUE,"A=1","FALSE"
"1406","fopgmw0zhn","3_c2",1,"80%","50%","10%","70%","job",1,0,0,0,"The presented did not present Feature B","c2","conjunctive",2,"A","A","A=0","3",FALSE,"B=1","TRUE"
"1407","fopgmw0zhn","3_c3",1,"80%","50%","10%","70%","cook",0,1,0,0,"The main dish was not on the menu","c3","conjunctive",6,"B","B","B=0","3",FALSE,"Bu=0","TRUE"
"1408","fopgmw0zhn","3_d4",0,"10%","70%","80%","50%","cook",1,0,0,1,"The person did not want to eat the main dish","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"B=0","FALSE"
"1409","fopgmw0zhn","3_d5",0,"10%","70%","80%","50%","cook",1,0,1,1,"The person wanted to eat the main dish","d5","disjunctive",3,"Au","Au=1","Au=1","3",TRUE,"A=1","FALSE"
"1410","fopgmw0zhn","3_d6",1,"80%","50%","10%","70%","group",1,1,0,1,"The first student had not had a good morning","d6","disjunctive",8,"Bu","Bu=0","Bu=0","3",TRUE,"Au=1","FALSE"
"1411","fp4n8r44ta","1_d2",1,"80%","50%","10%","50%","job",1,0,0,1,"The presenter presented Feature A","d2","disjunctive",5,"B","B","B=1","1",FALSE,"Bu=0","TRUE"
"1412","fp4n8r44ta","2_c1",1,"50%","80%","50%","10%","cook",0,0,0,0,"The main dish was not on the menu","c1","conjunctive",6,"B","B","B=0","2",TRUE,"Au=1","TRUE"
"1413","fp4n8r44ta","2_c2",1,"50%","80%","50%","10%","job",1,0,0,0,"The presented did not present Feature B","c2","conjunctive",2,"A","A","A=0","2",FALSE,"B=0","TRUE"
"1414","fp4n8r44ta","2_c5",1,"50%","80%","50%","10%","cook",1,1,1,0,"The dessert was on the menu","c5","conjunctive",1,"A","A","A=1","2",TRUE,"B=1","TRUE"
"1415","fp4n8r44ta","2_d1",1,"50%","80%","50%","10%","group",0,0,0,1,"The first student did not attend","d1","disjunctive",6,"B","B","B=0","2",TRUE,"Bu=1","TRUE"
"1416","fp4n8r44ta","2_d2",0,"50%","10%","50%","80%","cook",0,1,0,1,"The main dish was not on the menu","d2","disjunctive",2,"A","A","A=0","2",TRUE,"Au=1","TRUE"
"1417","fp4n8r44ta","2_d5",0,"50%","10%","50%","80%","job",1,0,1,1,"The presenter presented Feature A","d5","disjunctive",1,"A","A","A=1","2",TRUE,"Au=1","TRUE"
"1418","fp4n8r44ta","2_d7",1,"50%","80%","50%","10%","cook",1,1,1,1,"The main dish was on the menu","d7","disjunctive",5,"B","B","B=1","2",TRUE,"B=1","TRUE"
"1419","fp4n8r44ta","3_c2",0,"10%","70%","80%","50%","cook",0,1,0,0,"The dessert was on the menu","c2","conjunctive",5,"B","B","B=1","3",TRUE,"Bu=1","TRUE"
"1420","fp4n8r44ta","3_c4",1,"80%","50%","10%","70%","job",1,1,0,0,"The presenter presented Feature A","c4","conjunctive",5,"B","B","B=1","3",TRUE,"Bu=0","TRUE"
"1421","fp4n8r44ta","3_d3",0,"10%","70%","80%","50%","cook",0,1,1,1,"The main dish was not on the menu","d3","disjunctive",2,"A","A","A=0","3",TRUE,"Bu=1","TRUE"
"1422","fp4n8r44ta","3_d6",1,"80%","50%","10%","70%","job",1,1,0,1,"The presented presented Feature B","d6","disjunctive",1,"A","A","A=1","3",TRUE,"B=1","TRUE"
"1423","fqkhr9hh6c","1_c1",1,"80%","50%","10%","50%","group",0,0,0,0,"The first student did not attend","c1","conjunctive",6,"B","B","B=0","1",TRUE,"Bu=0","TRUE"
"1424","fqkhr9hh6c","1_c4",1,"80%","50%","10%","50%","job",1,1,0,0,"The presenter presented Feature A","c4","conjunctive",5,"B","B","B=1","1",TRUE,"B=0","TRUE"
"1425","fqkhr9hh6c","1_d6",1,"80%","50%","10%","50%","cook",1,1,0,1,"The person did not want to eat the main dish","d6","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"Bu=0","FALSE"
"1426","fqkhr9hh6c","2_c2",1,"50%","80%","50%","10%","cook",1,0,0,0,"The dessert was not on the menu","c2","conjunctive",2,"A","A","A=0","2",FALSE,"A=0","TRUE"
"1427","fqkhr9hh6c","2_d1",1,"50%","80%","50%","10%","job",0,0,0,1,"The presenter did not present Feature A","d1","disjunctive",6,"B","B","B=0","2",TRUE,"B=0","TRUE"
"1428","fqkhr9hh6c","2_d2",1,"50%","80%","50%","10%","job",1,0,0,1,"The files underlying Feature A were corrupted","d2","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"Bu=0","FALSE"
"1429","fqkhr9hh6c","2_d5",0,"50%","10%","50%","80%","cook",1,0,1,1,"The person wanted to eat the main dish","d5","disjunctive",3,"Au","Au=1","Au=1","2",TRUE,"Bu=0","FALSE"
"1430","fqkhr9hh6c","3_c2",0,"10%","70%","80%","50%","job",0,1,0,0,"The presenter did not present Feature A","c2","conjunctive",2,"A","A","A=0","3",TRUE,"A=0","TRUE"
"1431","fqkhr9hh6c","3_c5",0,"10%","70%","80%","50%","cook",1,1,1,0,"The person wanted to eat the main dish","c5","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"Bu=1","FALSE"
"1432","fqkhr9hh6c","3_d3",0,"10%","70%","80%","50%","cook",0,1,1,1,"The main dish was not on the menu","d3","disjunctive",2,"A","A","A=0","3",TRUE,"A=0","TRUE"
"1433","fqkhr9hh6c","3_d4",1,"80%","50%","10%","70%","cook",0,1,0,1,"The person wanted to eat the main dish","d4","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"Bu=0","FALSE"
"1434","fqkhr9hh6c","3_d7",0,"10%","70%","80%","50%","job",1,1,1,1,"The files underlying Feature B were fine","d7","disjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"B=1","FALSE"
"1435","fz6ls3b8k7","1_c4",0,"10%","50%","80%","50%","group",1,1,0,0,"The first student had not had a good morning","c4","conjunctive",4,"Au","Au=0","Au=0","1",TRUE,"Au=1","FALSE"
"1436","fz6ls3b8k7","1_d1",1,"80%","50%","10%","50%","group",0,0,0,1,"The first student did not attend","d1","disjunctive",6,"B","B","B=0","1",TRUE,"Bu=0","TRUE"
"1437","fz6ls3b8k7","1_d5",1,"80%","50%","10%","50%","job",0,1,1,1,"The files underlying Feature B were fine","d5","disjunctive",3,"Au","Au=1","Au=1","1",TRUE,"Au=0","FALSE"
"1438","fz6ls3b8k7","1_d6",0,"10%","50%","80%","50%","group",1,1,0,1,"The first student had not had a good morning","d6","disjunctive",4,"Au","Au=0","Au=0","1",TRUE,"A=1","FALSE"
"1439","fz6ls3b8k7","1_d7",1,"80%","50%","10%","50%","job",1,1,1,1,"The files underlying Feature A were fine","d7","disjunctive",7,"Bu","Bu=1","Bu=1","1",TRUE,"Au=1","FALSE"
"1440","fz6ls3b8k7","2_c1",1,"50%","80%","50%","10%","group",0,0,0,0,"The first student did not attend","c1","conjunctive",6,"B","B","B=0","2",TRUE,"Au=1","TRUE"
"1441","fz6ls3b8k7","2_d2",0,"50%","10%","50%","80%","group",0,1,0,1,"The second student had not had a good morning","d2","disjunctive",8,"Bu","Bu=0","Bu=0","2",TRUE,"A=0","FALSE"
"1442","fz6ls3b8k7","2_d3",1,"50%","80%","50%","10%","group",1,0,1,1,"The first student had had a good morning","d3","disjunctive",7,"Bu","Bu=1","Bu=1","2",TRUE,"Bu=0","FALSE"
"1443","fz6ls3b8k7","3_c2",0,"10%","70%","80%","50%","group",0,1,0,0,"The first student did not attend","c2","conjunctive",2,"A","A","A=0","3",TRUE,"Au=1","TRUE"
"1444","fz6ls3b8k7","3_c2",0,"10%","70%","80%","50%","group",0,1,0,0,"The first student did not attend","c2","conjunctive",2,"A","A","A=0","3",TRUE,"A=0","TRUE"
"1447","fz6ls3b8k7","3_c5",0,"10%","70%","80%","50%","group",1,1,1,0,"The first student had had a good morning","c5","conjunctive",3,"Au","Au=1","Au=1","3",TRUE,"B=1","FALSE"
"1448","fz6ls3b8k7","3_d4",0,"10%","70%","80%","50%","cook",1,0,0,1,"The person did not want to eat the main dish","d4","disjunctive",4,"Au","Au=0","Au=0","3",TRUE,"B=0","FALSE"
"1449","g3ocqwey5l","1_c1",1,"80%","50%","10%","50%","job",0,0,0,0,"The presented did not present Feature B","c1","conjunctive",2,"A","A","A=0","1",TRUE,"A=0","TRUE"
"1450","g3ocqwey5l","1_c4",0,"10%","50%","80%","50%","cook",1,1,0,0,"The main dish was on the menu","c4","conjunctive",1,"A","A","A=1","1",TRUE,"Bu=1","TRUE"
"1451","g3ocqwey5l","1_d2",1,"80%","50%","10%","50%","job",1,0,0,1,"The files underlying Feature A were corrupted","d2","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"A=0","FALSE"
"1452","g3ocqwey5l","1_d3",0,"10%","50%","80%","50%","cook",0,1,1,1,"The main dish was on the menu","d3","disjunctive",1,"A","A","A=1","1",FALSE,"B=1","TRUE"
"1453","g3ocqwey5l","2_c2",0,"50%","10%","50%","80%","cook",0,1,0,0,"The dessert was on the menu","c2","conjunctive",5,"B","B","B=1","2",TRUE,"Bu=1","TRUE"
"1454","g3ocqwey5l","2_c2",0,"50%","10%","50%","80%","cook",0,1,0,0,"The dessert was on the menu","c2","conjunctive",5,"B","B","B=1","2",TRUE,"Bu=0","TRUE"
"1457","g3ocqwey5l","2_d1",0,"50%","10%","50%","80%","group",0,0,0,1,"The first student attended","d1","disjunctive",1,"A","A","A=1","2",FALSE,"A=0","TRUE"
"1458","g3ocqwey5l","2_d4",1,"50%","80%","50%","10%","group",0,1,0,1,"The second student did not attend","d4","disjunctive",2,"A","A","A=0","2",TRUE,"Bu=0","TRUE"
"1459","g3ocqwey5l","3_c5",1,"80%","50%","10%","70%","group",1,1,1,0,"The first student had had a good morning","c5","conjunctive",7,"Bu","Bu=1","Bu=1","3",TRUE,"B=1","FALSE"
"1460","g3ocqwey5l","3_d3",1,"80%","50%","10%","70%","cook",1,0,1,1,"The dessert was not on the menu","d3","disjunctive",2,"A","A","A=0","3",FALSE,"Au=0","TRUE"
"1461","g3ocqwey5l","3_d6",1,"80%","50%","10%","70%","job",1,1,0,1,"The presenter presented Feature A","d6","disjunctive",5,"B","B","B=1","3",TRUE,"Au=1","TRUE"
"1462","g3ocqwey5l","3_d7",0,"10%","70%","80%","50%","cook",1,1,1,1,"The main dish was on the menu","d7","disjunctive",1,"A","A","A=1","3",TRUE,"Bu=1","TRUE"
"1463","geabwltqyl","1_c3",0,"10%","50%","80%","50%","group",1,0,0,0,"The second student did not attend","c3","conjunctive",6,"B","B","B=0","1",TRUE,"Au=0","TRUE"
"1464","geabwltqyl","1_c5",0,"10%","50%","80%","50%","group",1,1,1,0,"The first student had had a good morning","c5","conjunctive",3,"Au","Au=1","Au=1","1",TRUE,"Au=1","FALSE"
"1465","geabwltqyl","1_d1",1,"80%","50%","10%","50%","group",0,0,0,1,"The first student did not attend","d1","disjunctive",6,"B","B","B=0","1",TRUE,"Bu=1","TRUE"
"1466","geabwltqyl","1_d2",1,"80%","50%","10%","50%","job",1,0,0,1,"The files underlying Feature A were corrupted","d2","disjunctive",8,"Bu","Bu=0","Bu=0","1",TRUE,"A=0","FALSE"
